class	name	inchi	left	right	agnostic	agnostic_inchi	left_inchi	right_inchi
http://purl.obolibrary.org/obo/CHEBI_34555	Bay-K-8644		http://purl.obolibrary.org/obo/CHEBI_131347	http://purl.obolibrary.org/obo/CHEBI_131349	http://purl.obolibrary.org/obo/CHEBI_131345	InChI=1S/C16H15F3N2O4/c1-8-12(15(22)25-3)13(14(21(23)24)9(2)20-8)10-6-4-5-7-11(10)16(17,18)19/h4-7,13,20H,1-3H3	InChI=1S/C16H15F3N2O4/c1-8-12(15(22)25-3)13(14(21(23)24)9(2)20-8)10-6-4-5-7-11(10)16(17,18)19/h4-7,13,20H,1-3H3/t13-/m0/s1	InChI=1S/C16H15F3N2O4/c1-8-12(15(22)25-3)13(14(21(23)24)9(2)20-8)10-6-4-5-7-11(10)16(17,18)19/h4-7,13,20H,1-3H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_4510	diclofop-methyl		http://purl.obolibrary.org/obo/CHEBI_145414	http://purl.obolibrary.org/obo/CHEBI_145413	http://purl.obolibrary.org/obo/CHEBI_145412	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3/t10-/m0/s1	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3/t10-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_4510	diclofop-methyl		http://purl.obolibrary.org/obo/CHEBI_145414	http://purl.obolibrary.org/obo/CHEBI_145413	http://purl.obolibrary.org/obo/CHEBI_145412	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3/t10-/m0/s1	InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3/t10-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_4696	donepezil hydrochloride							
http://purl.obolibrary.org/obo/CHEBI_47519	ketoconazole							
http://purl.obolibrary.org/obo/CHEBI_47519	cis-ketoconazole							
http://purl.obolibrary.org/obo/CHEBI_47519	ketoconazole							
http://purl.obolibrary.org/obo/CHEBI_4754	Econazole		http://purl.obolibrary.org/obo/CHEBI_82872	http://purl.obolibrary.org/obo/CHEBI_82877	http://purl.obolibrary.org/obo/CHEBI_82873	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m1/s1	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_4754	econazole		http://purl.obolibrary.org/obo/CHEBI_82872	http://purl.obolibrary.org/obo/CHEBI_82877	http://purl.obolibrary.org/obo/CHEBI_82873	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m1/s1	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_4754	econazole		http://purl.obolibrary.org/obo/CHEBI_82872	http://purl.obolibrary.org/obo/CHEBI_82877	http://purl.obolibrary.org/obo/CHEBI_82873	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m1/s1	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2/t18-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_4755	econazole nitrate							
http://purl.obolibrary.org/obo/CHEBI_4811	epoxiconazole							
http://purl.obolibrary.org/obo/CHEBI_4811	epoxiconazole							
http://purl.obolibrary.org/obo/CHEBI_52136	glufosinate							
http://purl.obolibrary.org/obo/CHEBI_52136	phosphinothricin							
http://purl.obolibrary.org/obo/CHEBI_53289	donepezil	InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3	http://purl.obolibrary.org/obo/CHEBI_53290	http://purl.obolibrary.org/obo/CHEBI_53292	http://purl.obolibrary.org/obo/CHEBI_145499	InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3	InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3/t20-/m0/s1	InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3/t20-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_5118	fluoxetine		http://purl.obolibrary.org/obo/CHEBI_86992	http://purl.obolibrary.org/obo/CHEBI_86991	http://purl.obolibrary.org/obo/CHEBI_86990	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m0/s1	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_5118	Fluoxetine		http://purl.obolibrary.org/obo/CHEBI_86992	http://purl.obolibrary.org/obo/CHEBI_86991	http://purl.obolibrary.org/obo/CHEBI_86990	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m0/s1	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_5118	fluoxetine		http://purl.obolibrary.org/obo/CHEBI_86992	http://purl.obolibrary.org/obo/CHEBI_86991	http://purl.obolibrary.org/obo/CHEBI_86990	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m0/s1	InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_5119	fluoxetine hydrochloride							
http://purl.obolibrary.org/obo/CHEBI_5137	fluvastatin sodium							
http://purl.obolibrary.org/obo/CHEBI_5147	formoterol							
http://purl.obolibrary.org/obo/CHEBI_5194	furalaxyl		http://purl.obolibrary.org/obo/CHEBI_82789	http://purl.obolibrary.org/obo/CHEBI_82788	http://purl.obolibrary.org/obo/CHEBI_82787	InChI=1S/C17H19NO4/c1-11-7-5-8-12(2)15(11)18(13(3)17(20)21-4)16(19)14-9-6-10-22-14/h5-10,13H,1-4H3	InChI=1S/C17H19NO4/c1-11-7-5-8-12(2)15(11)18(13(3)17(20)21-4)16(19)14-9-6-10-22-14/h5-10,13H,1-4H3/t13-/m0/s1	InChI=1S/C17H19NO4/c1-11-7-5-8-12(2)15(11)18(13(3)17(20)21-4)16(19)14-9-6-10-22-14/h5-10,13H,1-4H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_53188	verapamil hydrochloride							
http://purl.obolibrary.org/obo/CHEBI_6887	methylphenidate							
http://purl.obolibrary.org/obo/CHEBI_6887	Methylphenidate							
http://purl.obolibrary.org/obo/CHEBI_6887	methylphenidate							
http://purl.obolibrary.org/obo/CHEBI_7856	oxybutynin	InChI=1S/C22H31NO3/c1-3-23(4-2)17-11-12-18-26-21(24)22(25,19-13-7-5-8-14-19)20-15-9-6-10-16-20/h5,7-8,13-14,20,25H,3-4,6,9-10,15-18H2,1-2H3						
http://purl.obolibrary.org/obo/CHEBI_6649	malaoxon		http://purl.obolibrary.org/obo/CHEBI_141479	http://purl.obolibrary.org/obo/CHEBI_141478	http://purl.obolibrary.org/obo/CHEBI_141477	InChI=1S/C10H19O7PS/c1-5-16-9(11)7-8(10(12)17-6-2)19-18(13,14-3)15-4/h8H,5-7H2,1-4H3	InChI=1S/C10H19O7PS/c1-5-16-9(11)7-8(10(12)17-6-2)19-18(13,14-3)15-4/h8H,5-7H2,1-4H3/t8-/m0/s1	InChI=1S/C10H19O7PS/c1-5-16-9(11)7-8(10(12)17-6-2)19-18(13,14-3)15-4/h8H,5-7H2,1-4H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_6651	Malathion		http://purl.obolibrary.org/obo/CHEBI_141476	http://purl.obolibrary.org/obo/CHEBI_141475	http://purl.obolibrary.org/obo/CHEBI_141474	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m0/s1	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_6651	malathion		http://purl.obolibrary.org/obo/CHEBI_141476	http://purl.obolibrary.org/obo/CHEBI_141475	http://purl.obolibrary.org/obo/CHEBI_141474	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m0/s1	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_6651	malathion		http://purl.obolibrary.org/obo/CHEBI_141476	http://purl.obolibrary.org/obo/CHEBI_141475	http://purl.obolibrary.org/obo/CHEBI_141474	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m0/s1	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_66659	(RS)-mallotophilippen E	InChI=1S/C30H34O6/c1-18(2)7-6-15-30(5)16-14-22-27(34)21(11-8-19(3)4)28(35)26(29(22)36-30)24(32)13-10-20-9-12-23(31)25(33)17-20/h7-10,12-14,16-17,31,33-35H,6,11,15H2,1-5H3/b13-10+	http://purl.obolibrary.org/obo/CHEBI_73098	http://purl.obolibrary.org/obo/CHEBI_73099	http://purl.obolibrary.org/obo/CHEBI_73097	InChI=1S/C30H34O6/c1-18(2)7-6-15-30(5)16-14-22-27(34)21(11-8-19(3)4)28(35)26(29(22)36-30)24(32)13-10-20-9-12-23(31)25(33)17-20/h7-10,12-14,16-17,31,33-35H,6,11,15H2,1-5H3/b13-10+	InChI=1S/C30H34O6/c1-18(2)7-6-15-30(5)16-14-22-27(34)21(11-8-19(3)4)28(35)26(29(22)36-30)24(32)13-10-20-9-12-23(31)25(33)17-20/h7-10,12-14,16-17,31,33-35H,6,11,15H2,1-5H3/b13-10+/t30-/m0/s1	InChI=1S/C30H34O6/c1-18(2)7-6-15-30(5)16-14-22-27(34)21(11-8-19(3)4)28(35)26(29(22)36-30)24(32)13-10-20-9-12-23(31)25(33)17-20/h7-10,12-14,16-17,31,33-35H,6,11,15H2,1-5H3/b13-10+/t30-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_67222	conduritol B							
http://purl.obolibrary.org/obo/CHEBI_67229	conduritol B epoxide							
http://purl.obolibrary.org/obo/CHEBI_73641	rac-methyl lactate							
http://purl.obolibrary.org/obo/CHEBI_7449	nafenopin		http://purl.obolibrary.org/obo/CHEBI_77651	http://purl.obolibrary.org/obo/CHEBI_77650	http://purl.obolibrary.org/obo/CHEBI_77649	InChI=1S/C20H22O3/c1-20(2,19(21)22)23-16-12-10-15(11-13-16)18-9-5-7-14-6-3-4-8-17(14)18/h3-4,6,8,10-13,18H,5,7,9H2,1-2H3,(H,21,22)	InChI=1S/C20H22O3/c1-20(2,19(21)22)23-16-12-10-15(11-13-16)18-9-5-7-14-6-3-4-8-17(14)18/h3-4,6,8,10-13,18H,5,7,9H2,1-2H3,(H,21,22)/t18-/m0/s1	InChI=1S/C20H22O3/c1-20(2,19(21)22)23-16-12-10-15(11-13-16)18-9-5-7-14-6-3-4-8-17(14)18/h3-4,6,8,10-13,18H,5,7,9H2,1-2H3,(H,21,22)/t18-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75132	DL-threo-1-phenyl-2-palmitoylamino-3-morpholino-1-propanol							
http://purl.obolibrary.org/obo/CHEBI_75281	myclobutanil		http://purl.obolibrary.org/obo/CHEBI_83731	http://purl.obolibrary.org/obo/CHEBI_83730	http://purl.obolibrary.org/obo/CHEBI_83729	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3/t15-/m1/s1	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3/t15-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_75281	myclobutanil		http://purl.obolibrary.org/obo/CHEBI_83731	http://purl.obolibrary.org/obo/CHEBI_83730	http://purl.obolibrary.org/obo/CHEBI_83729	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3/t15-/m1/s1	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3/t15-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_85267	flumequine		http://purl.obolibrary.org/obo/CHEBI_85272	http://purl.obolibrary.org/obo/CHEBI_85273	http://purl.obolibrary.org/obo/CHEBI_85269	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)/t7-/m0/s1	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)/t7-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_85267	flumequine		http://purl.obolibrary.org/obo/CHEBI_85272	http://purl.obolibrary.org/obo/CHEBI_85273	http://purl.obolibrary.org/obo/CHEBI_85269	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)/t7-/m0/s1	InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)/t7-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_85577	ormaplatin							
http://purl.obolibrary.org/obo/CHEBI_85577	ormaplatin							
http://purl.obolibrary.org/obo/CHEBI_86341	A2-32-01							
http://purl.obolibrary.org/obo/CHEBI_86342	A2-58-06							
http://purl.obolibrary.org/obo/CHEBI_9325	sulconazole							
http://purl.obolibrary.org/obo/CHEBI_139079	cis-golgicide A							
http://purl.obolibrary.org/obo/CHEBI_139082	trans-golgicide A							
http://purl.obolibrary.org/obo/CHEBI_142552	rac-tamsulosin							
http://purl.obolibrary.org/obo/CHEBI_142553	rac-tamulosin hydrochloride							
http://purl.obolibrary.org/obo/CHEBI_142565	rac-tamsulosin hydrochloride							
http://purl.obolibrary.org/obo/CHEBI_34719	dinoseb		http://purl.obolibrary.org/obo/CHEBI_83636	http://purl.obolibrary.org/obo/CHEBI_83633	http://purl.obolibrary.org/obo/CHEBI_83632	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3/t6-/m0/s1	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3/t6-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_34719	dinoseb		http://purl.obolibrary.org/obo/CHEBI_83636	http://purl.obolibrary.org/obo/CHEBI_83633	http://purl.obolibrary.org/obo/CHEBI_83632	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3/t6-/m0/s1	InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3/t6-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_365	haloxyfop							
http://purl.obolibrary.org/obo/CHEBI_3656	chlozolinate		http://purl.obolibrary.org/obo/CHEBI_83559	http://purl.obolibrary.org/obo/CHEBI_83558	http://purl.obolibrary.org/obo/CHEBI_83557	InChI=1S/C13H11Cl2NO5/c1-3-20-11(18)13(2)10(17)16(12(19)21-13)9-5-7(14)4-8(15)6-9/h4-6H,3H2,1-2H3	InChI=1S/C13H11Cl2NO5/c1-3-20-11(18)13(2)10(17)16(12(19)21-13)9-5-7(14)4-8(15)6-9/h4-6H,3H2,1-2H3/t13-/m0/s1	InChI=1S/C13H11Cl2NO5/c1-3-20-11(18)13(2)10(17)16(12(19)21-13)9-5-7(14)4-8(15)6-9/h4-6H,3H2,1-2H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_5616	haloxyfop-methyl							
http://purl.obolibrary.org/obo/CHEBI_64319	threo-5-hydroxy-DL-lysine							
http://purl.obolibrary.org/obo/CHEBI_6469	linalyl acetate	InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3/t12-/m0/s1	http://purl.obolibrary.org/obo/CHEBI_78335	http://purl.obolibrary.org/obo/CHEBI_78334	http://purl.obolibrary.org/obo/CHEBI_78333	InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3	InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3/t12-/m1/s1	InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3/t12-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_75375	dichlorprop		http://purl.obolibrary.org/obo/CHEBI_75374	http://purl.obolibrary.org/obo/CHEBI_75373	http://purl.obolibrary.org/obo/CHEBI_75370	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m0/s1	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75375	dichlorprop		http://purl.obolibrary.org/obo/CHEBI_75374	http://purl.obolibrary.org/obo/CHEBI_75373	http://purl.obolibrary.org/obo/CHEBI_75370	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m0/s1	InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75382	monastrol	InChI=1S/C14H16N2O3S/c1-3-19-13(18)11-8(2)15-14(20)16-12(11)9-5-4-6-10(17)7-9/h4-7,12,17H,3H2,1-2H3,(H2,15,16,20)	http://purl.obolibrary.org/obo/CHEBI_75384	http://purl.obolibrary.org/obo/CHEBI_75383	http://purl.obolibrary.org/obo/CHEBI_143544	InChI=1S/C14H16N2O3S/c1-3-19-13(18)11-8(2)15-14(20)16-12(11)9-5-4-6-10(17)7-9/h4-7,12,17H,3H2,1-2H3,(H2,15,16,20)	InChI=1S/C14H16N2O3S/c1-3-19-13(18)11-8(2)15-14(20)16-12(11)9-5-4-6-10(17)7-9/h4-7,12,17H,3H2,1-2H3,(H2,15,16,20)/t12-/m0/s1	InChI=1S/C14H16N2O3S/c1-3-19-13(18)11-8(2)15-14(20)16-12(11)9-5-4-6-10(17)7-9/h4-7,12,17H,3H2,1-2H3,(H2,15,16,20)/t12-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75530	rac-1-monoacylglycerol							
http://purl.obolibrary.org/obo/CHEBI_75531	rac-1,2-diglyceride							
http://purl.obolibrary.org/obo/CHEBI_75701	sarin		http://purl.obolibrary.org/obo/CHEBI_75871	http://purl.obolibrary.org/obo/CHEBI_75872	http://purl.obolibrary.org/obo/CHEBI_75873	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3/t8-/m0/s1	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75701	sarin		http://purl.obolibrary.org/obo/CHEBI_75871	http://purl.obolibrary.org/obo/CHEBI_75872	http://purl.obolibrary.org/obo/CHEBI_75873	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3/t8-/m0/s1	InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75711	mecoprop		http://purl.obolibrary.org/obo/CHEBI_75712	http://purl.obolibrary.org/obo/CHEBI_75703	http://purl.obolibrary.org/obo/CHEBI_75704	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)/t7-/m0/s1	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)/t7-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_75711	mecoprop		http://purl.obolibrary.org/obo/CHEBI_75712	http://purl.obolibrary.org/obo/CHEBI_75703	http://purl.obolibrary.org/obo/CHEBI_75704	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)/t7-/m0/s1	InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)/t7-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_7577	nisoldipine		http://purl.obolibrary.org/obo/CHEBI_76919	http://purl.obolibrary.org/obo/CHEBI_76918	http://purl.obolibrary.org/obo/CHEBI_76917	InChI=1S/C20H24N2O6/c1-11(2)10-28-20(24)17-13(4)21-12(3)16(19(23)27-5)18(17)14-8-6-7-9-15(14)22(25)26/h6-9,11,18,21H,10H2,1-5H3	InChI=1S/C20H24N2O6/c1-11(2)10-28-20(24)17-13(4)21-12(3)16(19(23)27-5)18(17)14-8-6-7-9-15(14)22(25)26/h6-9,11,18,21H,10H2,1-5H3/t18-/m0/s1	InChI=1S/C20H24N2O6/c1-11(2)10-28-20(24)17-13(4)21-12(3)16(19(23)27-5)18(17)14-8-6-7-9-15(14)22(25)26/h6-9,11,18,21H,10H2,1-5H3/t18-/m1/s1
